tourney_id,tourney_name,tourney_date,round,surface,winner_name,loser_name,winner_name_norm,loser_name_norm,winner_elo_pre,loser_elo_pre,winner_elo_post,loser_elo_post,k_used,exp_winner,exp_loser
2000-520,Roland Garros,2000-05-29,R128,Clay,Dominik Hrbaty,Jonas Bjorkman,dominik hrbaty,jonas bjorkman,1484.0,1516.0,1501.4695015289756,1498.5304984710244,32.0,0.4540780772195163,0.5459219227804837
2000-520,Roland Garros,2000-05-29,R128,Clay,Marat Safin,George Bastl,marat safin,george bastl,1484.0,1484.0,1500.0,1468.0,32.0,0.5,0.5
2000-520,Roland Garros,2000-05-29,R128,Clay,Andrew Ilie,Guillaume Raoux,andrew ilie,guillaume raoux,1516.0,1500.0,1531.263693206478,1484.736306793522,32.0,0.5230095872975623,0.4769904127024377
2000-520,Roland Garros,2000-05-29,R128,Clay,Andrea Gaudenzi,John Van Lottum,andrea gaudenzi,john van lottum,1484.0,1484.0,1500.0,1468.0,32.0,0.5,0.5
2000-520,Roland Garros,2000-05-29,R128,Clay,Tommy Haas,Marcelo Rios,tommy haas,marcelo rios,1500.0,1500.0,1516.0,1484.0,32.0,0.5,0.5
2000-520,Roland Garros,2000-05-29,R128,Clay,Juan Balcells,Sergi Bruguera,juan balcells,sergi bruguera,1500.0,1500.0,1516.0,1484.0,32.0,0.5,0.5
2000-520,Roland Garros,2000-05-29,R128,Clay,Albert Portas,Andrei Pavel,albert portas,andrei pavel,1500.0,1500.0,1516.0,1484.0,32.0,0.5,0.5
2000-520,Roland Garros,2000-05-29,R128,Clay,Patrick Rafter,Gianluca Pozzi,patrick rafter,gianluca pozzi,1500.0,1500.0,1516.0,1484.0,32.0,0.5,0.5
2000-520,Roland Garros,2000-05-29,R128,Clay,Cedric Pioline,Davide Sanguinetti,cedric pioline,davide sanguinetti,1484.0,1484.0,1500.0,1468.0,32.0,0.5,0.5
2000-520,Roland Garros,2000-05-29,R128,Clay,Gustavo Kuerten,Andreas Vinciguerra,gustavo kuerten,andreas vinciguerra,1484.0,1516.0,1501.4695015289756,1498.5304984710244,32.0,0.4540780772195163,0.5459219227804837
2000-520,Roland Garros,2000-05-29,R128,Clay,Marcelo Charpentier,Karim Alami,marcelo charpentier,karim alami,1500.0,1516.0,1516.736306793522,1499.263693206478,32.0,0.4769904127024377,0.5230095872975623
2000-520,Roland Garros,2000-05-29,R128,Clay,Thomas Johansson,Christian Ruud,thomas johansson,christian ruud,1500.0,1500.0,1516.0,1484.0,32.0,0.5,0.5
2000-520,Roland Garros,2000-05-29,R128,Clay,Michael Chang,Adrian Voinea,michael chang,adrian voinea,1484.0,1516.0,1501.4695015289756,1498.5304984710244,32.0,0.4540780772195163,0.5459219227804837
2000-520,Roland Garros,2000-05-29,R128,Clay,Wayne Ferreira,Rainer Schuettler,wayne ferreira,rainer schuettler,1532.0,1500.0,1546.5304984710244,1485.4695015289756,32.0,0.5459219227804837,0.4540780772195163
2000-520,Roland Garros,2000-05-29,R128,Clay,Guillermo Coria,Michael Llodra,guillermo coria,michael llodra,1500.0,1500.0,1516.0,1484.0,32.0,0.5,0.5
2000-520,Roland Garros,2000-05-29,R128,Clay,Bohdan Ulihrach,Bjorn Phau,bohdan ulihrach,bjorn phau,1500.0,1500.0,1516.0,1484.0,32.0,0.5,0.5
2000-520,Roland Garros,2000-05-29,R128,Clay,Nicolas Lapentti,Julien Boutter,nicolas lapentti,julien boutter,1500.0,1484.0,1515.263693206478,1468.736306793522,32.0,0.5230095872975623,0.4769904127024377
2000-520,Roland Garros,2000-05-29,R128,Clay,Tim Henman,Vincent Spadea,tim henman,vincent spadea,1532.0,1484.0,1545.8034754597227,1470.1965245402773,32.0,0.5686413918836677,0.4313586081163323
2000-520,Roland Garros,2000-05-29,R128,Clay,Christian Vinck,Tomas Behrend,christian vinck,tomas behrend,1500.0,1500.0,1516.0,1484.0,32.0,0.5,0.5
2000-520,Roland Garros,2000-05-29,R128,Clay,Fernando Vicente,Max Mirnyi,fernando vicente,max mirnyi,1516.0,1516.0,1532.0,1500.0,32.0,0.5,0.5
2000-520,Roland Garros,2000-05-29,R128,Clay,Ronald Agenor,Paradorn Srichaphan,ronald agenor,paradorn srichaphan,1484.0,1500.0,1500.736306793522,1483.263693206478,32.0,0.4769904127024377,0.5230095872975623
2000-520,Roland Garros,2000-05-29,R128,Clay,Sebastien Grosjean,Richard Fromberg,sebastien grosjean,richard fromberg,1516.0,1516.0,1532.0,1500.0,32.0,0.5,0.5
2000-520,Roland Garros,2000-05-29,R128,Clay,Federico Browne,Juan Antonio Marin,federico browne,juan antonio marin,1500.0,1484.0,1515.263693206478,1468.736306793522,32.0,0.5230095872975623,0.4769904127024377
2000-520,Roland Garros,2000-05-29,R128,Clay,Mariano Zabaleta,Harel Levy,mariano zabaleta,harel levy,1516.0,1500.0,1531.263693206478,1484.736306793522,32.0,0.5230095872975623,0.4769904127024377
2000-520,Roland Garros,2000-05-29,R128,Clay,Yevgeny Kafelnikov,Ivan Ljubicic,yevgeny kafelnikov,ivan ljubicic,1580.0,1484.0,1591.688213278326,1472.311786721674,32.0,0.6347433350523167,0.3652566649476833
2000-520,Roland Garros,2000-05-29,R128,Clay,Jan Michael Gambill,Nicolas Kiefer,jan michael gambill,nicolas kiefer,1484.0,1548.0,1502.9144190820782,1529.0855809179218,32.0,0.4089244036850566,0.5910755963149434
2000-520,Roland Garros,2000-05-29,R128,Clay,Roger Federer,Wayne Arthurs,roger federer,wayne arthurs,1516.0,1484.0,1530.5304984710244,1469.4695015289756,32.0,0.5459219227804837,0.4540780772195163
2000-520,Roland Garros,2000-05-29,R128,Clay,Orlin Stanoytchev,Stephane Huet,orlin stanoytchev,stephane huet,1484.0,1500.0,1500.736306793522,1483.263693206478,32.0,0.4769904127024377,0.5230095872975623
2000-520,Roland Garros,2000-05-29,R128,Clay,Michel Kratochvil,Justin Gimelstob,michel kratochvil,justin gimelstob,1500.0,1500.0,1516.0,1484.0,32.0,0.5,0.5
2000-520,Roland Garros,2000-05-29,R128,Clay,Werner Eschauer,Cyril Saulnier,werner eschauer,cyril saulnier,1500.0,1484.0,1515.263693206478,1468.736306793522,32.0,0.5230095872975623,0.4769904127024377
2000-520,Roland Garros,2000-05-29,R128,Clay,Richard Krajicek,Tomas Zib,richard krajicek,tomas zib,1500.0,1484.0,1515.263693206478,1468.736306793522,32.0,0.5230095872975623,0.4769904127024377
2000-520,Roland Garros,2000-05-29,R128,Clay,Fernando Meligeni,Eric Prodon,fernando meligeni,eric prodon,1484.0,1500.0,1500.736306793522,1483.263693206478,32.0,0.4769904127024377,0.5230095872975623
2000-520,Roland Garros,2000-05-29,R128,Clay,Alex Corretja,Alberto Martin,alex corretja,alberto martin,1500.0,1484.0,1515.263693206478,1468.736306793522,32.0,0.5230095872975623,0.4769904127024377
2000-520,Roland Garros,2000-05-29,R128,Clay,Juan Carlos Ferrero,Jerome Golmard,juan carlos ferrero,jerome golmard,1516.0,1484.0,1530.5304984710244,1469.4695015289756,32.0,0.5459219227804837,0.4540780772195163
2000-520,Roland Garros,2000-05-29,R128,Clay,Slava Dosedel,Greg Rusedski,slava dosedel,greg rusedski,1532.0,1500.0,1546.5304984710244,1485.4695015289756,32.0,0.5459219227804837,0.4540780772195163
2000-520,Roland Garros,2000-05-29,R128,Clay,Mariano Puerta,Martin Damm Sr,mariano puerta,martin damm sr,1484.0,1484.0,1500.0,1468.0,32.0,0.5,0.5
2000-520,Roland Garros,2000-05-29,R128,Clay,Francisco Clavet,Guillermo Canas,francisco clavet,guillermo canas,1516.0,1484.0,1530.5304984710244,1469.4695015289756,32.0,0.5459219227804837,0.4540780772195163
2000-520,Roland Garros,2000-05-29,R128,Clay,Hicham Arazi,Chris Woodruff,hicham arazi,chris woodruff,1548.0,1548.0,1564.0,1532.0,32.0,0.5,0.5
2000-520,Roland Garros,2000-05-29,R128,Clay,Markus Hipfl,Nicolas Mahut,markus hipfl,nicolas mahut,1484.0,1500.0,1500.736306793522,1483.263693206478,32.0,0.4769904127024377,0.5230095872975623
2000-520,Roland Garros,2000-05-29,R128,Clay,Paul Goldstein,Andre Sa,paul goldstein,andre sa,1484.0,1500.0,1500.736306793522,1483.263693206478,32.0,0.4769904127024377,0.5230095872975623
2000-520,Roland Garros,2000-05-29,R128,Clay,Mark Philippoussis,Pete Sampras,mark philippoussis,pete sampras,1532.0,1564.0,1549.4695015289756,1546.5304984710244,32.0,0.4540780772195163,0.5459219227804837
2000-520,Roland Garros,2000-05-29,R64,Clay,Karol Kucera,Andre Agassi,karol kucera,andre agassi,1500.736306793522,1623.0137438108034,1522.145864422343,1601.6041861819824,32.0,0.33095132409934613,0.6690486759006539
2000-520,Roland Garros,2000-05-29,R64,Clay,Franco Squillari,Jiri Vanek,franco squillari,jiri vanek,1531.263693206478,1515.263693206478,1546.5273864129558,1500.0,32.0,0.5230095872975623,0.4769904127024377
2000-520,Roland Garros,2000-05-29,R64,Clay,Jason Stoltenberg,Nicolas Massu,jason stoltenberg,nicolas massu,1500.736306793522,1515.263693206478,1517.4049280472937,1498.5950719527063,32.0,0.47910558581963697,0.5208944141803631
2000-520,Roland Garros,2000-05-29,R64,Clay,Younes El Aynaoui,Juan Ignacio Chela,younes el aynaoui,juan ignacio chela,1561.8034754597227,1516.0,1575.706283101897,1502.0971923578256,32.0,0.5655372611820522,0.43446273881794784
2000-520,Roland Garros,2000-05-29,R64,Clay,Lleyton Hewitt,Markus Hantschk,lleyton hewitt,markus hantschk,1545.8034754597227,1516.0,1560.4343312981646,1501.369144161558,32.0,0.5427857550486883,0.4572142449513117
2000-520,Roland Garros,2000-05-29,R64,Clay,Attila Savolt,Stefan Koubek,attila savolt,stefan koubek,1515.263693206478,1530.5304984710244,1531.9663034182645,1513.8278882592376,32.0,0.47804343088166584,0.5219565691183341
2000-520,Roland Garros,2000-05-29,R64,Clay,Albert Costa,Hernan Gumy,albert costa,hernan gumy,1500.736306793522,1500.736306793522,1516.736306793522,1484.736306793522,32.0,0.5,0.5
2000-520,Roland Garros,2000-05-29,R64,Clay,Thomas Enqvist,Gaston Gaudio,thomas enqvist,gaston gaudio,1502.1965245402773,1500.736306793522,1518.1292794238898,1484.8035519099096,32.0,0.5021014098871093,0.4978985901128907
2000-520,Roland Garros,2000-05-29,R64,Clay,Magnus Norman,Fabrice Santoro,magnus norman,fabrice santoro,1577.0855809179218,1500.736306793522,1589.6250912661635,1488.1967964452804,32.0,0.6081403016174451,0.39185969838255486
2000-520,Roland Garros,2000-05-29,R64,Clay,Sargis Sargsian,Arnaud Clement,sargis sargsian,arnaud clement,1500.736306793522,1548.0,1518.8995525732876,1529.8367542202345,32.0,0.4323985693823283,0.5676014306176718
2000-520,Roland Garros,2000-05-29,R64,Clay,Andrei Medvedev,Marc Rosset,andrei medvedev,marc rosset,1500.736306793522,1515.263693206478,1517.4049280472937,1498.5950719527063,32.0,0.47910558581963697,0.5208944141803631
2000-520,Roland Garros,2000-05-29,R64,Clay,Agustin Calleri,Dominik Hrbaty,agustin calleri,dominik hrbaty,1515.263693206478,1501.4695015289756,1530.6287807769208,1486.1044139585326,32.0,0.5198410134236553,0.4801589865763447
2000-520,Roland Garros,2000-05-29,R64,Clay,Marat Safin,Andrew Ilie,marat safin,andrew ilie,1500.0,1531.263693206478,1517.4358728782763,1513.8278203282016,32.0,0.455128972553866,0.544871027446134
2000-520,Roland Garros,2000-05-29,R64,Clay,Tommy Haas,Andrea Gaudenzi,tommy haas,andrea gaudenzi,1516.0,1500.0,1531.263693206478,1484.736306793522,32.0,0.5230095872975623,0.4769904127024377
2000-520,Roland Garros,2000-05-29,R64,Clay,Albert Portas,Juan Balcells,albert portas,juan balcells,1516.0,1516.0,1532.0,1500.0,32.0,0.5,0.5
2000-520,Roland Garros,2000-05-29,R64,Clay,Cedric Pioline,Patrick Rafter,cedric pioline,patrick rafter,1500.0,1516.0,1516.736306793522,1499.263693206478,32.0,0.4769904127024377,0.5230095872975623
2000-520,Roland Garros,2000-05-29,R64,Clay,Gustavo Kuerten,Marcelo Charpentier,gustavo kuerten,marcelo charpentier,1501.4695015289756,1516.736306793522,1518.1721117407624,1500.0336965817355,32.0,0.47804343088166584,0.5219565691183341
2000-520,Roland Garros,2000-05-29,R64,Clay,Michael Chang,Thomas Johansson,michael chang,thomas johansson,1501.4695015289756,1516.0,1518.138265847991,1499.3312356809845,32.0,0.47910111503076436,0.5208988849692356
2000-520,Roland Garros,2000-05-29,R64,Clay,Wayne Ferreira,Guillermo Coria,wayne ferreira,guillermo coria,1546.5304984710244,1516.0,1561.1281248226185,1501.402373648406,32.0,0.5438241765126882,0.4561758234873118
2000-520,Roland Garros,2000-05-29,R64,Clay,Nicolas Lapentti,Bohdan Ulihrach,nicolas lapentti,bohdan ulihrach,1515.263693206478,1516.0,1531.2976013366472,1499.9660918698307,32.0,0.49894037093221266,0.5010596290677873
2000-520,Roland Garros,2000-05-29,R64,Clay,Tim Henman,Christian Vinck,tim henman,christian vinck,1545.8034754597227,1516.0,1560.4343312981646,1501.369144161558,32.0,0.5427857550486883,0.4572142449513117
2000-520,Roland Garros,2000-05-29,R64,Clay,Fernando Vicente,Ronald Agenor,fernando vicente,ronald agenor,1532.0,1500.736306793522,1546.5641271217237,1486.1721796717984,32.0,0.544871027446134,0.455128972553866
2000-520,Roland Garros,2000-05-29,R64,Clay,Sebastien Grosjean,Federico Browne,sebastien grosjean,federico browne,1532.0,1515.263693206478,1547.2298601853572,1500.0338330211207,32.0,0.5240668692075855,0.4759331307924145
2000-520,Roland Garros,2000-05-29,R64,Clay,Yevgeny Kafelnikov,Mariano Zabaleta,yevgeny kafelnikov,mariano zabaleta,1591.688213278326,1531.263693206478,1604.9332813030264,1518.0186251817775,32.0,0.5860916242281126,0.41390837577188744
2000-520,Roland Garros,2000-05-29,R64,Clay,Roger Federer,Jan Michael Gambill,roger federer,jan michael gambill,1530.5304984710244,1502.9144190820782,1545.2614025816777,1488.183514971425,32.0,0.5396592465420894,0.4603407534579106
2000-520,Roland Garros,2000-05-29,R64,Clay,Michel Kratochvil,Orlin Stanoytchev,michel kratochvil,orlin stanoytchev,1516.0,1500.736306793522,1531.2975328274754,1485.4387739660467,32.0,0.5219520991413947,0.47804790085860527
2000-520,Roland Garros,2000-05-29,R64,Clay,Richard Krajicek,Werner Eschauer,richard krajicek,werner eschauer,1515.263693206478,1515.263693206478,1531.263693206478,1499.263693206478,32.0,0.5,0.5
2000-520,Roland Garros,2000-05-29,R64,Clay,Alex Corretja,Fernando Meligeni,alex corretja,fernando meligeni,1515.263693206478,1500.736306793522,1530.5950719527063,1485.4049280472937,32.0,0.520894414180363,0.479105585819637
2000-520,Roland Garros,2000-05-29,R64,Clay,Juan Carlos Ferrero,Slava Dosedel,juan carlos ferrero,slava dosedel,1530.5304984710244,1546.5304984710244,1547.2668052645465,1529.7941916775023,32.0,0.4769904127024377,0.5230095872975623
2000-520,Roland Garros,2000-05-29,R64,Clay,Mariano Puerta,Francisco Clavet,mariano puerta,francisco clavet,1500.0,1530.5304984710244,1517.402373648406,1513.1281248226185,32.0,0.45617582348731184,0.5438241765126881
2000-520,Roland Garros,2000-05-29,R64,Clay,Hicham Arazi,Markus Hipfl,hicham arazi,markus hipfl,1564.0,1500.736306793522,1577.1183766683007,1487.6179301252214,32.0,0.5900507291156027,0.40994927088439725
2000-520,Roland Garros,2000-05-29,R64,Clay,Mark Philippoussis,Paul Goldstein,mark philippoussis,paul goldstein,1549.4695015289756,1500.736306793522,1563.2398581189677,1486.96595020353,32.0,0.5696763565627466,0.4303236434372534
2000-520,Roland Garros,2000-05-29,R32,Clay,Franco Squillari,Karol Kucera,franco squillari,karol kucera,1546.5273864129558,1522.145864422343,1561.4064153476409,1507.266835487658,32.0,0.5350303457910955,0.46496965420890446
2000-520,Roland Garros,2000-05-29,R32,Clay,Younes El Aynaoui,Jason Stoltenberg,younes el aynaoui,jason stoltenberg,1575.706283101897,1517.4049280472937,1589.046326487157,1504.0648846620336,32.0,0.583123644210624,0.416876355789376
2000-520,Roland Garros,2000-05-29,R32,Clay,Lleyton Hewitt,Attila Savolt,lleyton hewitt,attila savolt,1560.4343312981646,1531.9663034182645,1575.1262562260586,1517.2743784903705,32.0,0.5408773460033096,0.4591226539966904
2000-520,Roland Garros,2000-05-29,R32,Clay,Albert Costa,Thomas Enqvist,albert costa,thomas enqvist,1516.736306793522,1518.1292794238898,1532.8004552100779,1502.065131007334,32.0,0.49799536198262995,0.50200463801737
2000-520,Roland Garros,2000-05-29,R32,Clay,Magnus Norman,Sargis Sargsian,magnus norman,sargis sargsian,1589.6250912661635,1518.8995525732876,1602.4123152601853,1506.1123285792657,32.0,0.6003992501868217,0.3996007498131783
2000-520,Roland Garros,2000-05-29,R32,Clay,Andrei Medvedev,Agustin Calleri,andrei medvedev,agustin calleri,1517.4049280472937,1530.6287807769208,1534.013615071534,1514.0200937526804,32.0,0.48097853049248585,0.5190214695075142
2000-520,Roland Garros,2000-05-29,R32,Clay,Marat Safin,Tommy Haas,marat safin,tommy haas,1517.4358728782763,1531.263693206478,1534.072331519873,1514.6272345648813,32.0,0.48011066745010417,0.5198893325498959
2000-520,Roland Garros,2000-05-29,R32,Clay,Cedric Pioline,Albert Portas,cedric pioline,albert portas,1516.736306793522,1532.0,1533.4387739660467,1515.2975328274754,32.0,0.4780479008586052,0.5219520991413948
2000-520,Roland Garros,2000-05-29,R32,Clay,Gustavo Kuerten,Michael Chang,gustavo kuerten,michael chang,1518.1721117407624,1518.138265847991,1534.1705530798042,1502.1398245089492,32.0,0.5000487081549424,0.4999512918450576
2000-520,Roland Garros,2000-05-29,R32,Clay,Nicolas Lapentti,Wayne Ferreira,nicolas lapentti,wayne ferreira,1531.2976013366472,1561.1281248226185,1548.667981976665,1543.7577441826006,32.0,0.4571756049994413,0.5428243950005587
2000-520,Roland Garros,2000-05-29,R32,Clay,Fernando Vicente,Tim Henman,fernando vicente,tim henman,1546.5641271217237,1560.4343312981646,1563.202534513705,1543.7959239061834,32.0,0.48004976900058594,0.5199502309994141
2000-520,Roland Garros,2000-05-29,R32,Clay,Yevgeny Kafelnikov,Sebastien Grosjean,yevgeny kafelnikov,sebastien grosjean,1604.9332813030264,1547.2298601853572,1618.300107159026,1533.8630343293576,32.0,0.5822866920000128,0.4177133079999872
2000-520,Roland Garros,2000-05-29,R32,Clay,Roger Federer,Michel Kratochvil,roger federer,michel kratochvil,1545.2614025816777,1531.2975328274754,1560.6186886440933,1515.9402467650598,32.0,0.5200848105495157,0.4799151894504843
2000-520,Roland Garros,2000-05-29,R32,Clay,Alex Corretja,Richard Krajicek,alex corretja,richard krajicek,1530.5950719527063,1531.263693206478,1546.6258630613306,1515.2329020978536,32.0,0.4990377778554904,0.5009622221445096
2000-520,Roland Garros,2000-05-29,R32,Clay,Juan Carlos Ferrero,Mariano Puerta,juan carlos ferrero,mariano puerta,1547.2668052645465,1517.402373648406,1561.8948745653074,1502.774304347645,32.0,0.5428728343512238,0.4571271656487762
2000-520,Roland Garros,2000-05-29,R32,Clay,Mark Philippoussis,Hicham Arazi,mark philippoussis,hicham arazi,1563.2398581189677,1577.1183766683007,1579.878647792025,1560.4795869952434,32.0,0.48003782271695994,0.5199621772830401
2000-520,Roland Garros,2000-05-29,R16,Clay,Franco Squillari,Younes El Aynaoui,franco squillari,younes el aynaoui,1561.4064153476409,1589.046326487157,1578.6766018189335,1571.7761400158645,32.0,0.4603066727721051,0.539693327227895
2000-520,Roland Garros,2000-05-29,R16,Clay,Albert Costa,Lleyton Hewitt,albert costa,lleyton hewitt,1532.8004552100779,1575.1262562260586,1550.740044740728,1557.1866666954083,32.0,0.43938782716718217,0.5606121728328178
2000-520,Roland Garros,2000-05-29,R16,Clay,Magnus Norman,Andrei Medvedev,magnus norman,andrei medvedev,1602.4123152601853,1534.013615071534,1615.302510573402,1521.1234197583174,32.0,0.5971813964619735,0.40281860353802645
2000-520,Roland Garros,2000-05-29,R16,Clay,Marat Safin,Cedric Pioline,marat safin,cedric pioline,1534.072331519873,1533.4387739660467,1550.0431551486326,1517.467950337287,32.0,0.5009117616012615,0.4990882383987385
2000-520,Roland Garros,2000-05-29,R16,Clay,Gustavo Kuerten,Nicolas Lapentti,gustavo kuerten,nicolas lapentti,1534.1705530798042,1548.667981976665,1550.837797143212,1532.0007379132574,32.0,0.4791486230185126,0.5208513769814874
2000-520,Roland Garros,2000-05-29,R16,Clay,Yevgeny Kafelnikov,Fernando Vicente,yevgeny kafelnikov,fernando vicente,1618.300107159026,1563.202534513705,1631.783828639274,1549.718813033457,32.0,0.5786337037422548,0.42136629625774524
2000-520,Roland Garros,2000-05-29,R16,Clay,Alex Corretja,Roger Federer,alex corretja,roger federer,1546.6258630613306,1560.6186886440933,1563.2699083079617,1543.9746433974622,32.0,0.47987358604277913,0.5201264139572208
2000-520,Roland Garros,2000-05-29,R16,Clay,Juan Carlos Ferrero,Mark Philippoussis,juan carlos ferrero,mark philippoussis,1561.8948745653074,1579.878647792025,1578.722319083653,1563.0512032736794,32.0,0.47414235880169975,0.5258576411983003
2000-520,Roland Garros,2000-05-29,QF,Clay,Franco Squillari,Albert Costa,franco squillari,albert costa,1578.6766018189335,1550.740044740728,1593.3928413159122,1536.0238052437494,32.0,0.5401175157194146,0.4598824842805854
2000-520,Roland Garros,2000-05-29,QF,Clay,Magnus Norman,Marat Safin,magnus norman,marat safin,1615.302510573402,1550.0431551486326,1628.332057507095,1537.0136082149397,32.0,0.5928266583220987,0.4071733416779013
2000-520,Roland Garros,2000-05-29,QF,Clay,Gustavo Kuerten,Yevgeny Kafelnikov,gustavo kuerten,yevgeny kafelnikov,1550.837797143212,1631.783828639274,1570.4994856071662,1612.1221401753196,32.0,0.3855722355014277,0.6144277644985723
2000-520,Roland Garros,2000-05-29,QF,Clay,Juan Carlos Ferrero,Alex Corretja,juan carlos ferrero,alex corretja,1578.722319083653,1563.2699083079617,1594.0111781057308,1547.981049285884,32.0,0.5222231555600708,0.4777768444399292
2000-520,Roland Garros,2000-05-29,SF,Clay,Magnus Norman,Franco Squillari,magnus norman,franco squillari,1628.332057507095,1593.3928413159122,1642.7284492338324,1578.9964495891747,32.0,0.5501127585394542,0.4498872414605458
2000-520,Roland Garros,2000-05-29,SF,Clay,Gustavo Kuerten,Juan Carlos Ferrero,gustavo kuerten,juan carlos ferrero,1570.4994856071662,1594.0111781057308,1587.580589254954,1576.930074457943,32.0,0.46621551100662834,0.5337844889933716
2000-520,Roland Garros,2000-05-29,F,Clay,Gustavo Kuerten,Magnus Norman,gustavo kuerten,magnus norman,1587.580589254954,1642.7284492338324,1606.0991262633777,1624.2099122254087,32.0,0.42129571848676134,0.5787042815132386
2000-540,Wimbledon,2000-06-26,R128,Grass,Pete Sampras,Jiri Vanek,pete sampras,jiri vanek,1546.5304984710244,1500.0,1560.4004097522975,1486.130088718727,32.0,0.5665652724602184,0.43343472753978163
2000-540,Wimbledon,2000-06-26,R128,Grass,Karol Kucera,Wayne Black,karol kucera,wayne black,1507.266835487658,1516.0,1523.6689278960419,1499.5979075916161,32.0,0.48743461223800466,0.5125653877619953
2000-540,Wimbledon,2000-06-26,R128,Grass,Michael Llodra,Karim Alami,michael llodra,karim alami,1484.0,1499.263693206478,1500.7024671725246,1482.5612260339533,32.0,0.4780479008586052,0.5219520991413948
