tourney_id,tourney_name,surface,tourney_date,draw_size,tourney_level,match_num,best_of,round,minutes,score,winner_id,winner_name,winner_name_norm,winner_hand,winner_ioc,winner_age,winner_rank,winner_seed,winner_ht,loser_id,loser_name,loser_name_norm,loser_hand,loser_ioc,loser_age,loser_rank,loser_seed,loser_ht,__source_year,match_key
2009-560,US Open,Hard,31/08/2009,128,G,103,5,R32,225.0,3-6 7-5 7-6(8) 1-6 6-4,13157411,Fernando Verdasco,fernando verdasco,L,ESP,25.7,10.0,10.0,188.0,77609510,Tommy Haas,tommy haas,R,GER,31.4,21.0,20.0,188.0,2009,2009-560_R32_Fernando Verdasco_vs_Tommy Haas
2009-560,US Open,Hard,31/08/2009,128,G,104,5,R32,231.0,7-6(3) 6-3 3-6 5-7 7-6(5),7244247,John Isner,john isner,R,USA,24.3,55.0,,206.0,57056984,Andy Roddick,andy roddick,R,USA,27.0,5.0,5.0,188.0,2009,2009-560_R32_John Isner_vs_Andy Roddick
2009-560,US Open,Hard,31/08/2009,128,G,105,5,R32,132.0,7-6(4) 6-2 6-4,19571239,Jo-Wilfried Tsonga,jo-wilfried tsonga,R,FRA,24.3,7.0,7.0,188.0,43815306,Julien Benneteau,julien benneteau,R,FRA,27.6,43.0,,185.0,2009,2009-560_R32_Jo-Wilfried Tsonga_vs_Julien Benneteau
2009-560,US Open,Hard,31/08/2009,128,G,106,5,R32,132.0,7-5 6-4 6-4,7897316,Fernando Gonzalez,fernando gonzalez,R,CHI,29.0,11.0,11.0,183.0,85547097,Tomas Berdych,tomas berdych,R,CZE,23.9,18.0,17.0,196.0,2009,2009-560_R32_Fernando Gonzalez_vs_Tomas Berdych
2009-560,US Open,Hard,31/08/2009,128,G,107,5,R32,85.0,6-3 6-4 1-0 RET,14523194,Gael Monfils,gael monfils,R,FRA,22.9,13.0,13.0,193.0,37934933,Jose Acasuso,jose acasuso,R,ARG,26.8,47.0,,190.0,2009,2009-560_R32_Gael Monfils_vs_Jose Acasuso
2009-560,US Open,Hard,31/08/2009,128,G,108,5,R32,159.0,7-5 6-4 6-4,55937811,Rafael Nadal,rafael nadal,L,ESP,23.2,3.0,3.0,185.0,13232081,Nicolas Almagro,nicolas almagro,R,ESP,24.0,33.0,32.0,183.0,2009,2009-560_R32_Rafael Nadal_vs_Nicolas Almagro
2009-560,US Open,Hard,31/08/2009,128,G,109,5,R32,157.0,6-1 3-6 6-3 6-3,35673101,Juan Martin del Potro,juan martin del potro,R,ARG,20.9,6.0,6.0,198.0,34993448,Daniel Koellerer,daniel koellerer,R,AUT,26.0,62.0,,180.0,2009,2009-560_R32_Juan Martin del Potro_vs_Daniel Koellerer
2009-560,US Open,Hard,31/08/2009,128,G,110,5,R32,149.0,1-6 6-4 7-6(5) 1-0 RET,87437430,Juan Carlos Ferrero,juan carlos ferrero,R,ESP,29.5,25.0,24.0,183.0,72416099,Gilles Simon,gilles simon,R,FRA,24.6,9.0,9.0,183.0,2009,2009-560_R32_Juan Carlos Ferrero_vs_Gilles Simon
2009-560,US Open,Hard,31/08/2009,128,G,111,5,R32,113.0,6-1 6-4 6-3,89114126,Marin Cilic,marin cilic,R,CRO,20.9,17.0,16.0,198.0,38822896,Denis Istomin,denis istomin,R,UZB,22.9,108.0,,188.0,2009,2009-560_R32_Marin Cilic_vs_Denis Istomin
2009-560,US Open,Hard,31/08/2009,128,G,112,5,R32,90.0,6-3 6-2 6-2,16561313,Andy Murray,andy murray,R,GBR,22.2,2.0,2.0,190.0,94859806,Taylor Dent,taylor dent,R,USA,28.3,195.0,,188.0,2009,2009-560_R32_Andy Murray_vs_Taylor Dent
2009-560,US Open,Hard,31/08/2009,128,G,113,5,R16,108.0,7-5 6-2 6-2,49178154,Roger Federer,roger federer,R,SUI,28.0,1.0,1.0,185.0,81788658,Tommy Robredo,tommy robredo,R,ESP,27.3,15.0,14.0,180.0,2009,2009-560_R16_Roger Federer_vs_Tommy Robredo
2009-560,US Open,Hard,31/08/2009,128,G,114,5,R16,129.0,7-5 3-6 6-2 RET,30200466,Robin Soderling,robin soderling,R,SWE,25.0,12.0,12.0,193.0,60154348,Nikolay Davydenko,nikolay davydenko,R,RUS,28.2,8.0,8.0,178.0,2009,2009-560_R16_Robin Soderling_vs_Nikolay Davydenko
2009-560,US Open,Hard,31/08/2009,128,G,115,5,R16,106.0,6-1 6-3 6-3,15497587,Novak Djokovic,novak djokovic,R,SRB,22.2,4.0,4.0,188.0,52367675,Radek Stepanek,radek stepanek,R,CZE,30.7,16.0,15.0,185.0,2009,2009-560_R16_Novak Djokovic_vs_Radek Stepanek
2009-560,US Open,Hard,31/08/2009,128,G,116,5,R16,146.0,4-6 6-4 6-4 6-4,13157411,Fernando Verdasco,fernando verdasco,L,ESP,25.7,10.0,10.0,188.0,7244247,John Isner,john isner,R,USA,24.3,55.0,,206.0,2009,2009-560_R16_Fernando Verdasco_vs_John Isner
2009-560,US Open,Hard,31/08/2009,128,G,117,5,R16,161.0,3-6 6-3 7-6(3) 6-4,7897316,Fernando Gonzalez,fernando gonzalez,R,CHI,29.0,11.0,11.0,183.0,19571239,Jo-Wilfried Tsonga,jo-wilfried tsonga,R,FRA,24.3,7.0,7.0,188.0,2009,2009-560_R16_Fernando Gonzalez_vs_Jo-Wilfried Tsonga
2009-560,US Open,Hard,31/08/2009,128,G,118,5,R16,165.0,6-7(3) 6-3 6-1 6-3,55937811,Rafael Nadal,rafael nadal,L,ESP,23.2,3.0,3.0,185.0,14523194,Gael Monfils,gael monfils,R,FRA,22.9,13.0,13.0,193.0,2009,2009-560_R16_Rafael Nadal_vs_Gael Monfils
2009-560,US Open,Hard,31/08/2009,128,G,119,5,R16,128.0,6-3 6-3 6-3,35673101,Juan Martin del Potro,juan martin del potro,R,ARG,20.9,6.0,6.0,198.0,87437430,Juan Carlos Ferrero,juan carlos ferrero,R,ESP,29.5,25.0,24.0,183.0,2009,2009-560_R16_Juan Martin del Potro_vs_Juan Carlos Ferrero
2009-560,US Open,Hard,31/08/2009,128,G,120,5,R16,128.0,7-5 6-2 6-2,89114126,Marin Cilic,marin cilic,R,CRO,20.9,17.0,16.0,198.0,16561313,Andy Murray,andy murray,R,GBR,22.2,2.0,2.0,190.0,2009,2009-560_R16_Marin Cilic_vs_Andy Murray
2009-560,US Open,Hard,31/08/2009,128,G,121,5,QF,153.0,6-0 6-3 6-7(6) 7-6(6),49178154,Roger Federer,roger federer,R,SUI,28.0,1.0,1.0,185.0,30200466,Robin Soderling,robin soderling,R,SWE,25.0,12.0,12.0,193.0,2009,2009-560_QF_Roger Federer_vs_Robin Soderling
2009-560,US Open,Hard,31/08/2009,128,G,122,5,QF,185.0,7-6(2) 1-6 7-5 6-2,15497587,Novak Djokovic,novak djokovic,R,SRB,22.2,4.0,4.0,188.0,13157411,Fernando Verdasco,fernando verdasco,L,ESP,25.7,10.0,10.0,188.0,2009,2009-560_QF_Novak Djokovic_vs_Fernando Verdasco
2009-560,US Open,Hard,31/08/2009,128,G,123,5,QF,157.0,7-6(4) 7-6(2) 6-0,55937811,Rafael Nadal,rafael nadal,L,ESP,23.2,3.0,3.0,185.0,7897316,Fernando Gonzalez,fernando gonzalez,R,CHI,29.0,11.0,11.0,183.0,2009,2009-560_QF_Rafael Nadal_vs_Fernando Gonzalez
2009-560,US Open,Hard,31/08/2009,128,G,124,5,QF,153.0,4-6 6-3 6-2 6-1,35673101,Juan Martin del Potro,juan martin del potro,R,ARG,20.9,6.0,6.0,198.0,89114126,Marin Cilic,marin cilic,R,CRO,20.9,17.0,16.0,198.0,2009,2009-560_QF_Juan Martin del Potro_vs_Marin Cilic
2009-560,US Open,Hard,31/08/2009,128,G,125,5,SF,154.0,7-6(3) 7-5 7-5,49178154,Roger Federer,roger federer,R,SUI,28.0,1.0,1.0,185.0,15497587,Novak Djokovic,novak djokovic,R,SRB,22.2,4.0,4.0,188.0,2009,2009-560_SF_Roger Federer_vs_Novak Djokovic
2009-560,US Open,Hard,31/08/2009,128,G,126,5,SF,140.0,6-2 6-2 6-2,35673101,Juan Martin del Potro,juan martin del potro,R,ARG,20.9,6.0,6.0,198.0,55937811,Rafael Nadal,rafael nadal,L,ESP,23.2,3.0,3.0,185.0,2009,2009-560_SF_Juan Martin del Potro_vs_Rafael Nadal
2009-560,US Open,Hard,31/08/2009,128,G,127,5,F,246.0,3-6 7-6(5) 4-6 7-6(4) 6-2,35673101,Juan Martin del Potro,juan martin del potro,R,ARG,20.9,6.0,6.0,198.0,49178154,Roger Federer,roger federer,R,SUI,28.0,1.0,1.0,185.0,2009,2009-560_F_Juan Martin del Potro_vs_Roger Federer
2010-580,Australian Open,Hard,18/01/2010,128,G,1,5,R128,164.0,4-6 6-2 7-6(2) 6-0,49178154,Roger Federer,roger federer,R,SUI,28.4,1.0,1.0,185.0,86694730,Igor Andreev,igor andreev,R,RUS,26.5,37.0,,185.0,2010,2010-580_R128_Roger Federer_vs_Igor Andreev
2010-580,Australian Open,Hard,18/01/2010,128,G,2,5,R128,137.0,6-4 6-3 7-6(2),6990702,Victor Hanescu,victor hanescu,R,ROU,28.4,47.0,,198.0,91736267,Juan Ignacio Chela,juan ignacio chela,R,ARG,30.3,76.0,,190.0,2010,2010-580_R128_Victor Hanescu_vs_Juan Ignacio Chela
2010-580,Australian Open,Hard,18/01/2010,128,G,3,5,R128,143.0,6-3 7-6(2) 7-6(4),66803255,Stephane Robert,stephane robert,R,FRA,29.6,104.0,,185.0,51968125,Potito Starace,potito starace,R,ITA,28.5,63.0,,188.0,2010,2010-580_R128_Stephane Robert_vs_Potito Starace
2010-580,Australian Open,Hard,18/01/2010,128,G,4,5,R128,81.0,7-6(5) 2-2 RET,680478,Albert Montanes,albert montanes,R,ESP,29.1,32.0,31.0,175.0,12288181,Oscar Hernandez,oscar hernandez,R,ESP,31.7,71.0,,180.0,2010,2010-580_R128_Albert Montanes_vs_Oscar Hernandez
2010-580,Australian Open,Hard,18/01/2010,128,G,5,5,R128,100.0,6-1 6-2 6-3,57874866,Lleyton Hewitt,lleyton hewitt,R,AUS,28.8,22.0,22.0,180.0,58590385,Ricardo Hocevar,ricardo hocevar,R,BRA,24.7,194.0,,180.0,2010,2010-580_R128_Lleyton Hewitt_vs_Ricardo Hocevar
2010-580,Australian Open,Hard,18/01/2010,128,G,6,5,R128,175.0,1-6 7-5 6-2 6-4,36934891,Donald Young,donald young,L,USA,20.4,195.0,,183.0,16522696,Christophe Rochus,christophe rochus,R,BEL,31.0,85.0,,170.0,2010,2010-580_R128_Donald Young_vs_Christophe Rochus
2010-580,Australian Open,Hard,18/01/2010,128,G,7,5,R128,120.0,6-2 6-4 6-4,67925816,Marcos Baghdatis,marcos baghdatis,R,CYP,24.5,31.0,,183.0,71133550,Paolo Lorenzi,paolo lorenzi,R,ITA,28.0,83.0,,183.0,2010,2010-580_R128_Marcos Baghdatis_vs_Paolo Lorenzi
2010-580,Australian Open,Hard,18/01/2010,128,G,8,5,R128,61.0,6-0 6-0 2-0 RET,83716658,David Ferrer,david ferrer,R,ESP,27.7,18.0,17.0,175.0,3994146,Frederico Gil,frederico gil,R,POR,24.8,68.0,,178.0,2010,2010-580_R128_David Ferrer_vs_Frederico Gil
2010-580,Australian Open,Hard,18/01/2010,128,G,9,5,R128,185.0,6-7(4) 7-6(1) 7-5 6-2,13157411,Fernando Verdasco,fernando verdasco,L,ESP,26.1,9.0,9.0,188.0,4112057,Carsten Ball,carsten ball,L,AUS,22.5,129.0,,198.0,2010,2010-580_R128_Fernando Verdasco_vs_Carsten Ball
2010-580,Australian Open,Hard,18/01/2010,128,G,10,5,R128,202.0,6-3 7-6(3) 4-6 7-6(8),45462394,Ivan Sergeyev,ivan sergeyev,R,UKR,21.9,209.0,,175.0,76552687,Dudi Sela,dudi sela,R,ISR,24.7,41.0,,175.0,2010,2010-580_R128_Ivan Sergeyev_vs_Dudi Sela
2010-580,Australian Open,Hard,18/01/2010,128,G,11,5,R128,193.0,4-6 6-3 5-7 6-1 6-3,18003344,Stefan Koubek,stefan koubek,L,AUT,33.0,134.0,,175.0,57027096,Rajeev Ram,rajeev ram,R,USA,25.8,84.0,,193.0,2010,2010-580_R128_Stefan Koubek_vs_Rajeev Ram
2010-580,Australian Open,Hard,18/01/2010,128,G,12,5,R128,180.0,2-6 1-6 6-4 6-1 6-1,8546265,Ivan Dodig,ivan dodig,R,CRO,25.0,185.0,,183.0,87437430,Juan Carlos Ferrero,juan carlos ferrero,R,ESP,29.9,23.0,23.0,183.0,2010,2010-580_R128_Ivan Dodig_vs_Juan Carlos Ferrero
2010-580,Australian Open,Hard,18/01/2010,128,G,13,5,R128,135.0,6-3 7-6(5) 6-1,62989105,Juan Monaco,juan monaco,R,ARG,25.8,33.0,30.0,185.0,46959216,Ernests Gulbis,ernests gulbis,R,LAT,21.3,82.0,,190.0,2010,2010-580_R128_Juan Monaco_vs_Ernests Gulbis
2010-580,Australian Open,Hard,18/01/2010,128,G,14,5,R128,134.0,6-3 7-5 6-4,58261720,Michael Llodra,michael llodra,L,FRA,29.6,72.0,,190.0,21104031,Martin Vassallo Arguello,martin vassallo arguello,R,ARG,29.9,96.0,,183.0,2010,2010-580_R128_Michael Llodra_vs_Martin Vassallo Arguello
2010-580,Australian Open,Hard,18/01/2010,128,G,15,5,R128,156.0,7-6(2) 7-5 6-3,70164714,Illya Marchenko,illya marchenko,R,UKR,22.3,119.0,,185.0,44690618,Carlos Moya,carlos moya,R,ESP,33.3,509.0,,190.0,2010,2010-580_R128_Illya Marchenko_vs_Carlos Moya
2010-580,Australian Open,Hard,18/01/2010,128,G,16,5,R128,91.0,6-1 6-0 6-3,60154348,Nikolay Davydenko,nikolay davydenko,R,RUS,28.6,6.0,6.0,178.0,83798763,Dieter Kindlmann,dieter kindlmann,R,GER,27.6,175.0,,183.0,2010,2010-580_R128_Nikolay Davydenko_vs_Dieter Kindlmann
2010-580,Australian Open,Hard,18/01/2010,128,G,17,5,R128,121.0,7-5 6-3 6-2,15497587,Novak Djokovic,novak djokovic,R,SRB,22.6,3.0,3.0,188.0,6879875,Daniel Gimeno Traver,daniel gimeno traver,R,ESP,24.4,74.0,,185.0,2010,2010-580_R128_Novak Djokovic_vs_Daniel Gimeno Traver
2010-580,Australian Open,Hard,18/01/2010,128,G,18,5,R128,190.0,7-6(7) 7-6(3) 4-6 6-3,8751961,Marco Chiudinelli,marco chiudinelli,R,SUI,28.3,58.0,,185.0,84503649,Marinko Matosevic,marinko matosevic,R,AUS,24.4,180.0,,194.0,2010,2010-580_R128_Marco Chiudinelli_vs_Marinko Matosevic
2010-580,Australian Open,Hard,18/01/2010,128,G,19,5,R128,80.0,6-1 6-2 6-1,70821746,Michael Berrer,michael berrer,L,GER,29.5,66.0,,193.0,64988739,Kristof Vliegen,kristof vliegen,R,BEL,27.5,112.0,,193.0,2010,2010-580_R128_Michael Berrer_vs_Kristof Vliegen
2010-580,Australian Open,Hard,18/01/2010,128,G,20,5,R128,81.0,6-2 6-2 6-0,38822896,Denis Istomin,denis istomin,R,UZB,23.3,103.0,,188.0,97126803,Jeremy Chardy,jeremy chardy,R,FRA,22.9,34.0,32.0,188.0,2010,2010-580_R128_Denis Istomin_vs_Jeremy Chardy
2010-580,Australian Open,Hard,18/01/2010,128,G,21,5,R128,293.0,6-7(9) 4-6 7-6(2) 7-6(4) 6-4,55420680,Mikhail Youzhny,mikhail youzhny,R,RUS,27.5,20.0,20.0,183.0,49863833,Richard Gasquet,richard gasquet,R,FRA,23.5,52.0,,185.0,2010,2010-580_R128_Mikhail Youzhny_vs_Richard Gasquet
2010-580,Australian Open,Hard,18/01/2010,128,G,22,5,R128,124.0,7-6(2) 7-5 6-1,51250002,Jan Hajek,jan hajek,R,CZE,26.4,92.0,,180.0,7573096,Robby Ginepri,robby ginepri,R,USA,27.2,99.0,,183.0,2010,2010-580_R128_Jan Hajek_vs_Robby Ginepri
2010-580,Australian Open,Hard,18/01/2010,128,G,23,5,R128,101.0,6-3 6-3 6-3,53276195,Lukasz Kubot,lukasz kubot,R,POL,27.6,86.0,,190.0,78299248,Mischa Zverev,mischa zverev,L,GER,22.4,78.0,,190.0,2010,2010-580_R128_Lukasz Kubot_vs_Mischa Zverev
2010-580,Australian Open,Hard,18/01/2010,128,G,24,5,R128,116.0,6-4 6-2 6-2,68740034,Santiago Giraldo,santiago giraldo,R,COL,22.1,114.0,,188.0,81788658,Tommy Robredo,tommy robredo,R,ESP,27.7,16.0,16.0,180.0,2010,2010-580_R128_Santiago Giraldo_vs_Tommy Robredo
2010-580,Australian Open,Hard,18/01/2010,128,G,25,5,R128,111.0,6-3 6-4 6-4,19571239,Jo-Wilfried Tsonga,jo-wilfried tsonga,R,FRA,24.7,10.0,10.0,188.0,85236908,Sergiy Stakhovsky,sergiy stakhovsky,R,UKR,24.0,62.0,,193.0,2010,2010-580_R128_Jo-Wilfried Tsonga_vs_Sergiy Stakhovsky
2010-580,Australian Open,Hard,18/01/2010,128,G,26,5,R128,80.0,6-1 6-3 6-3,94859806,Taylor Dent,taylor dent,R,USA,28.7,79.0,,188.0,34254773,Fabio Fognini,fabio fognini,R,ITA,22.6,56.0,,178.0,2010,2010-580_R128_Taylor Dent_vs_Fabio Fognini
2010-580,Australian Open,Hard,18/01/2010,128,G,27,5,R128,166.0,6-2 6-4 7-6(3),46369071,Janko Tipsarevic,janko tipsarevic,R,SRB,25.5,36.0,,180.0,87495037,Ryan Harrison,ryan harrison,R,USA,17.7,341.0,,183.0,2010,2010-580_R128_Janko Tipsarevic_vs_Ryan Harrison
2010-580,Australian Open,Hard,18/01/2010,128,G,28,5,R128,170.0,6-7(5) 6-4 6-2 6-1,77609510,Tommy Haas,tommy haas,R,GER,31.7,17.0,18.0,188.0,83224719,Simon Greul,simon greul,R,GER,28.7,61.0,,185.0,2010,2010-580_R128_Tommy Haas_vs_Simon Greul
2010-580,Australian Open,Hard,18/01/2010,128,G,29,5,R128,216.0,7-6(12) 6-4 2-6 4-6 8-6,13232081,Nicolas Almagro,nicolas almagro,R,ESP,24.4,25.0,26.0,183.0,84892363,Xavier Malisse,xavier malisse,R,BEL,29.5,93.0,,185.0,2010,2010-580_R128_Nicolas Almagro_vs_Xavier Malisse
2010-580,Australian Open,Hard,18/01/2010,128,G,30,5,R128,153.0,7-6(5) 7-5 7-5,12506113,Benjamin Becker,benjamin becker,R,GER,28.5,38.0,,178.0,20157589,Grega Zemlja,grega zemlja,R,SLO,23.3,169.0,,183.0,2010,2010-580_R128_Benjamin Becker_vs_Grega Zemlja
2010-580,Australian Open,Hard,18/01/2010,128,G,31,5,R128,119.0,7-5 6-3 6-1,52112762,Alejandro Falla,alejandro falla,L,COL,26.1,77.0,,185.0,22084816,Marcos Daniel,marcos daniel,R,BRA,31.5,88.0,,180.0,2010,2010-580_R128_Alejandro Falla_vs_Marcos Daniel
2010-580,Australian Open,Hard,18/01/2010,128,G,32,5,R128,201.0,5-7 2-6 6-4 6-4 6-2,93319706,Marcel Granollers,marcel granollers,R,ESP,23.7,113.0,,190.0,30200466,Robin Soderling,robin soderling,R,SWE,25.4,8.0,8.0,193.0,2010,2010-580_R128_Marcel Granollers_vs_Robin Soderling
2010-580,Australian Open,Hard,18/01/2010,128,G,33,5,R128,124.0,6-1 6-4 6-4,57056984,Andy Roddick,andy roddick,R,USA,27.3,7.0,7.0,188.0,67285563,Thiemo De Bakker,thiemo de bakker,R,NED,21.3,80.0,,193.0,2010,2010-580_R128_Andy Roddick_vs_Thiemo De Bakker
2010-580,Australian Open,Hard,18/01/2010,128,G,34,5,R128,235.0,6-3 7-5 4-6 6-4,28937234,Thomaz Bellucci,thomaz bellucci,L,BRA,22.0,35.0,,188.0,55397826,Teymuraz Gabashvili,teymuraz gabashvili,R,RUS,24.6,102.0,,188.0,2010,2010-580_R128_Thomaz Bellucci_vs_Teymuraz Gabashvili
2010-580,Australian Open,Hard,18/01/2010,128,G,35,5,R128,109.0,6-1 6-4 7-5,24250981,Feliciano Lopez,feliciano lopez,L,ESP,28.3,46.0,,188.0,34905477,Pablo Cuevas,pablo cuevas,R,URU,24.0,48.0,,180.0,2010,2010-580_R128_Feliciano Lopez_vs_Pablo Cuevas
2010-580,Australian Open,Hard,18/01/2010,128,G,36,5,R128,135.0,6-3 2-6 6-4 6-3,62023540,Rainer Schuettler,rainer schuettler,R,GER,33.7,107.0,,180.0,87495064,Sam Querrey,sam querrey,R,USA,22.2,29.0,25.0,198.0,2010,2010-580_R128_Rainer Schuettler_vs_Sam Querrey
2010-580,Australian Open,Hard,18/01/2010,128,G,37,5,R128,99.0,6-0 6-3 6-3,85547097,Tomas Berdych,tomas berdych,R,CZE,24.3,21.0,21.0,196.0,47155412,Robin Haase,robin haase,R,NED,22.7,390.0,,190.0,2010,2010-580_R128_Tomas Berdych_vs_Robin Haase
2010-580,Australian Open,Hard,18/01/2010,128,G,38,5,R128,124.0,6-2 7-5 7-5,76821711,Evgeny Korolev,evgeny korolev,R,KAZ,21.9,53.0,,185.0,6685182,Daniel Brands,daniel brands,R,GER,22.5,91.0,,196.0,2010,2010-580_R128_Evgeny Korolev_vs_Daniel Brands
2010-580,Australian Open,Hard,18/01/2010,128,G,39,5,R128,159.0,6-4 6-3 7-5,70539990,Marsel Ilhan,marsel ilhan,R,TUR,22.6,154.0,,190.0,9261669,Sebastien Grosjean,sebastien grosjean,R,FRA,31.6,564.0,,175.0,2010,2010-580_R128_Marsel Ilhan_vs_Sebastien Grosjean
2010-580,Australian Open,Hard,18/01/2010,128,G,40,5,R128,138.0,6-3 6-4 3-6 6-1,7897316,Fernando Gonzalez,fernando gonzalez,R,CHI,29.4,11.0,11.0,183.0,6768670,Olivier Rochus,olivier rochus,R,BEL,28.9,59.0,,168.0,2010,2010-580_R128_Fernando Gonzalez_vs_Olivier Rochus
2010-580,Australian Open,Hard,18/01/2010,128,G,41,5,R128,152.0,7-5 7-5 6-3,89114126,Marin Cilic,marin cilic,R,CRO,21.3,14.0,14.0,198.0,74493481,Fabrice Santoro,fabrice santoro,R,FRA,37.1,67.0,,178.0,2010,2010-580_R128_Marin Cilic_vs_Fabrice Santoro
2010-580,Australian Open,Hard,18/01/2010,128,G,42,5,R128,104.0,6-3 6-4 6-4,34968267,Bernard Tomic,bernard tomic,R,AUS,17.2,289.0,,193.0,96653434,Guillaume Rufin,guillaume rufin,R,FRA,19.6,173.0,,188.0,2010,2010-580_R128_Bernard Tomic_vs_Guillaume Rufin
2010-580,Australian Open,Hard,18/01/2010,128,G,43,5,R128,188.0,6-1 2-6 6-4 6-2,52322297,Igor Kunitsyn,igor kunitsyn,R,RUS,28.3,100.0,,180.0,37934933,Jose Acasuso,jose acasuso,R,ARG,27.2,51.0,,190.0,2010,2010-580_R128_Igor Kunitsyn_vs_Jose Acasuso
2010-580,Australian Open,Hard,18/01/2010,128,G,44,5,R128,110.0,6-3 6-3 6-2,99794533,Stan Wawrinka,stan wawrinka,R,SUI,24.8,19.0,19.0,183.0,44308593,Guillermo Garcia Lopez,guillermo garcia lopez,R,ESP,26.6,44.0,,188.0,2010,2010-580_R128_Stan Wawrinka_vs_Guillermo Garcia Lopez
2010-580,Australian Open,Hard,18/01/2010,128,G,45,5,R128,182.0,4-6 6-3 6-1 6-3,19809186,Viktor Troicki,viktor troicki,R,SRB,23.9,30.0,29.0,193.0,3847585,Nicolas Lapentti,nicolas lapentti,R,ECU,33.4,94.0,,188.0,2010,2010-580_R128_Viktor Troicki_vs_Nicolas Lapentti
2010-580,Australian Open,Hard,18/01/2010,128,G,46,5,R128,154.0,0-6 2-6 6-4 6-2 6-2,41390785,Florian Mayer,florian mayer,R,GER,26.2,60.0,,190.0,4678189,Philipp Petzschner,philipp petzschner,R,GER,25.8,81.0,,185.0,2010,2010-580_R128_Florian Mayer_vs_Philipp Petzschner
2010-580,Australian Open,Hard,18/01/2010,128,G,47,5,R128,132.0,7-5 7-5 6-2,73946074,James Blake,james blake,R,USA,30.0,45.0,,185.0,4261640,Arnaud Clement,arnaud clement,R,FRA,32.0,55.0,,173.0,2010,2010-580_R128_James Blake_vs_Arnaud Clement
2010-580,Australian Open,Hard,18/01/2010,128,G,48,5,R128,180.0,6-4 6-4 3-6 6-2,35673101,Juan Martin del Potro,juan martin del potro,R,ARG,21.3,5.0,4.0,198.0,59799271,Michael Russell,michael russell,R,USA,31.7,90.0,,173.0,2010,2010-580_R128_Juan Martin del Potro_vs_Michael Russell
2010-580,Australian Open,Hard,18/01/2010,128,G,49,5,R128,97.0,6-1 6-1 6-2,16561313,Andy Murray,andy murray,R,GBR,22.6,4.0,5.0,190.0,76775589,Kevin Anderson,kevin anderson,R,RSA,23.6,148.0,,203.0,2010,2010-580_R128_Andy Murray_vs_Kevin Anderson
2010-580,Australian Open,Hard,18/01/2010,128,G,50,5,R128,161.0,7-6(2) 7-6(3) 6-3,50971925,Marc Gicquel,marc gicquel,R,FRA,32.8,57.0,,188.0,58614897,Simone Bolelli,simone bolelli,R,ITA,24.2,98.0,,183.0,2010,2010-580_R128_Marc Gicquel_vs_Simone Bolelli
2010-580,Australian Open,Hard,18/01/2010,128,G,51,5,R128,121.0,6-2 7-5 6-4,34432418,Jarkko Nieminen,jarkko nieminen,L,FIN,28.4,132.0,,185.0,29104552,Nick Lindahl,nick lindahl,R,AUS,21.4,235.0,,183.0,2010,2010-580_R128_Jarkko Nieminen_vs_Nick Lindahl
2010-580,Australian Open,Hard,18/01/2010,128,G,52,5,R128,184.0,6-1 6-7(3) 6-4 4-6 6-3,4556937,Florent Serra,florent serra,R,FRA,28.8,64.0,,180.0,3466042,Jurgen Melzer,jurgen melzer,L,AUT,28.6,27.0,28.0,183.0,2010,2010-580_R128_Florent Serra_vs_Jurgen Melzer
2010-580,Australian Open,Hard,18/01/2010,128,G,53,5,R128,197.0,6-3 6-3 3-6 5-7 6-4,7244247,John Isner,john isner,R,USA,24.7,28.0,33.0,206.0,69279438,Andreas Seppi,andreas seppi,R,ITA,25.9,49.0,,190.0,2010,2010-580_R128_John Isner_vs_Andreas Seppi
2010-580,Australian Open,Hard,18/01/2010,128,G,54,5,R128,156.0,6-4 3-6 6-2 6-1,69447025,Louk Sorensen,louk sorensen,R,IRL,25.0,284.0,,175.0,12393284,Yen Hsun Lu,yen hsun lu,R,TPE,26.4,101.0,,180.0,2010,2010-580_R128_Louk Sorensen_vs_Yen Hsun Lu
2010-580,Australian Open,Hard,18/01/2010,128,G,55,5,R128,237.0,6-4 3-6 6-7(3) 6-1 6-4,84182348,Antonio Veic,antonio veic,R,CRO,21.9,224.0,,180.0,34993448,Daniel Koellerer,daniel koellerer,R,AUT,26.4,73.0,,180.0,2010,2010-580_R128_Antonio Veic_vs_Daniel Koellerer
2010-580,Australian Open,Hard,18/01/2010,128,G,56,5,R128,116.0,6-4 6-4 6-4,14523194,Gael Monfils,gael monfils,R,FRA,23.3,12.0,12.0,193.0,74218871,Matthew Ebden,matthew ebden,R,AUS,22.1,251.0,,188.0,2010,2010-580_R128_Gael Monfils_vs_Matthew Ebden
2010-580,Australian Open,Hard,18/01/2010,128,G,57,5,R128,236.0,2-6 7-6(5) 6-4 3-6 6-4,39371802,Ivo Karlovic,ivo karlovic,R,CRO,30.8,39.0,,208.0,52367675,Radek Stepanek,radek stepanek,R,CZE,31.1,13.0,13.0,185.0,2010,2010-580_R128_Ivo Karlovic_vs_Radek Stepanek
2010-580,Australian Open,Hard,18/01/2010,128,G,58,5,R128,231.0,0-6 6-4 7-6(4) 7-6(2),43815306,Julien Benneteau,julien benneteau,R,FRA,28.0,43.0,,185.0,80704076,David Guez,david guez,R,FRA,27.1,133.0,,185.0,2010,2010-580_R128_Julien Benneteau_vs_David Guez
