tourney_id,tourney_name,surface,tourney_date,draw_size,tourney_level,match_num,best_of,round,minutes,score,winner_id,winner_name,winner_name_norm,winner_hand,winner_ioc,winner_age,winner_rank,winner_seed,winner_ht,loser_id,loser_name,loser_name_norm,loser_hand,loser_ioc,loser_age,loser_rank,loser_seed,loser_ht,__source_year,match_key,winner_player_id,loser_player_id
2021-560,Us Open,Hard,2021-08-30,128,G,145,5,R128,260.0,6-7(10) 3-6 7-5 6-3 6-4,95821780,Arthur Rinderknech,arthur rinderknech,R,FRA,26.1,83.0,,196.0,97942164,Miomir Kecmanovic,miomir kecmanovic,R,SRB,21.9,63.0,,183.0,2021,2021-560_R128_Arthur Rinderknech_vs_Miomir Kecmanovic,51629851,49516601
2021-560,Us Open,Hard,2021-08-30,128,G,146,5,R128,228.0,3-6 4-6 6-4 6-3 6-3,64265209,Adrian Mannarino,adrian mannarino,L,FRA,33.1,44.0,,180.0,92118074,Pierre Hugues Herbert,pierre hugues herbert,R,FRA,30.4,104.0,,188.0,2021,2021-560_R128_Adrian Mannarino_vs_Pierre Hugues Herbert,17906708,43994316
2021-560,Us Open,Hard,2021-08-30,128,G,147,5,R128,289.0,2-6 7-6(7) 3-6 6-3 6-4,59844221,Stefanos Tsitsipas,stefanos tsitsipas,R,GRE,23.0,3.0,3.0,193.0,16561313,Andy Murray,andy murray,R,GBR,34.2,112.0,,191.0,2021,2021-560_R128_Stefanos Tsitsipas_vs_Andy Murray,57771350,52577225
2021-560,Us Open,Hard,2021-08-30,128,G,148,5,R128,109.0,6-3 6-2 6-2,44375588,Christian Ruud,christian ruud,R,NOR,22.6,11.0,8.0,183.0,41270062,Yuichi Sugita,yuichi sugita,R,JPN,32.9,131.0,,173.0,2021,2021-560_R128_Casper Ruud_vs_Yuichi Sugita,6089897,93984342
2021-560,Us Open,Hard,2021-08-30,128,G,149,5,R128,214.0,2-6 3-6 6-4 7-5 6-3,946720,Botic Van De Zandschulp,botic van de zandschulp,R,NED,25.9,117.0,,191.0,42560936,Carlos Taberner,carlos taberner,R,ESP,24.0,105.0,,183.0,2021,2021-560_R128_Botic Van De Zandschulp_vs_Carlos Taberner,72573175,96307959
2021-560,Us Open,Hard,2021-08-30,128,G,150,5,R128,123.0,6-3 6-3 6-3,36334097,Facundo Bagnis,facundo bagnis,L,ARG,31.5,80.0,,183.0,46911551,Taro Daniel,taro daniel,R,JPN,28.5,109.0,,191.0,2021,2021-560_R128_Facundo Bagnis_vs_Taro Daniel,24829845,29471513
2021-560,Us Open,Hard,2021-08-30,128,G,151,5,R128,267.0,5-7 6-3 7-5 6-7(3) 6-4,45683111,Marco Trungelliti,marco trungelliti,R,ARG,31.5,198.0,,178.0,33317099,Alejandro Davidovich Fokina,alejandro davidovich fokina,R,ESP,22.2,32.0,29.0,183.0,2021,2021-560_R128_Marco Trungelliti_vs_Alejandro Davidovich Fokina,53123998,70535143
2021-560,Us Open,Hard,2021-08-30,128,G,152,5,R128,146.0,7-6(7) 7-6(6) 6-3,1147763,Brandon Nakashima,brandon nakashima,R,USA,20.0,84.0,,188.0,7244247,John Isner,john isner,R,USA,36.3,22.0,19.0,208.0,2021,2021-560_R128_Brandon Nakashima_vs_John Isner,84303126,29209023
2021-560,Us Open,Hard,2021-08-30,128,G,153,5,R128,140.0,4-6 6-3 6-1 6-1,63959922,Alex Molcan,alex molcan,L,SVK,23.7,138.0,,178.0,15941655,Cem Ilkel,cem ilkel,R,TUR,26.0,188.0,,185.0,2021,2021-560_R128_Alex Molcan_vs_Cem Ilkel,25809887,81049321
2021-560,Us Open,Hard,2021-08-30,128,G,154,5,R128,262.0,7-6(1) 4-6 3-6 7-6(5) 7-6(4),76775589,Kevin Anderson,kevin anderson,R,RSA,35.2,77.0,,203.0,60268809,Jiri Vesely,jiri vesely,L,CZE,28.1,90.0,,198.0,2021,2021-560_R128_Kevin Anderson_vs_Jiri Vesely,98995085,71626122
2021-560,Us Open,Hard,2021-08-30,128,G,155,5,R128,142.0,7-5 6-3 6-3,70283813,Diego Schwartzman,diego schwartzman,R,ARG,29.0,14.0,11.0,170.0,68566549,Ricardas Berankis,ricardas berankis,R,LTU,31.1,96.0,,175.0,2021,2021-560_R128_Diego Schwartzman_vs_Ricardas Berankis,12576254,43815940
2021-560,Us Open,Hard,2021-08-30,128,G,156,5,R128,125.0,6-1 7-6(3) 6-3,21314328,Grigor Dimitrov,grigor dimitrov,R,BUL,30.2,18.0,15.0,191.0,22053146,Sam Riffice,sam riffice,R,USA,22.4,542.0,,188.0,2021,2021-560_R128_Grigor Dimitrov_vs_Sam Riffice,9095611,28493548
2021-560,Us Open,Hard,2021-08-30,128,G,157,5,R128,157.0,6-3 6-7(3) 6-3 6-3,22182901,Alexei Popyrin,alexei popyrin,R,AUS,22.0,73.0,,196.0,24061210,Radu Albot,radu albot,R,MDA,31.8,108.0,,175.0,2021,2021-560_R128_Alexei Popyrin_vs_Radu Albot,59624151,43601615
2021-560,Us Open,Hard,2021-08-30,128,G,158,5,R128,149.0,6-3 6-4 7-5,64415274,Marcos Giron,marcos giron,R,USA,28.1,64.0,,180.0,87327699,Antoine Hoang,antoine hoang,R,FRA,25.8,150.0,,183.0,2021,2021-560_R128_Marcos Giron_vs_Antoine Hoang,92165347,48888521
2021-560,Us Open,Hard,2021-08-30,128,G,159,5,R128,214.0,6-3 6-7(6) 6-4 6-1,51399502,Daniel Evans,daniel evans,R,GBR,31.2,27.0,24.0,175.0,98047823,Thiago Monteiro,thiago monteiro,L,BRA,27.2,93.0,,183.0,2021,2021-560_R128_Daniel Evans_vs_Thiago Monteiro,55830548,62268381
2021-560,Us Open,Hard,2021-08-30,128,G,160,5,R128,219.0,6-7(4) 6-7(3) 6-2 6-1 2-0 RET,67560105,Philipp Kohlschreiber,philipp kohlschreiber,R,GER,37.8,115.0,,178.0,89114126,Marin Cilic,marin cilic,R,CRO,32.9,36.0,30.0,198.0,2021,2021-560_R128_Philipp Kohlschreiber_vs_Marin Cilic,33174907,31316536
2021-560,Us Open,Hard,2021-08-30,128,G,161,5,R128,254.0,3-6 4-6 6-4 6-4 6-2,62198046,Pablo Andujar,pablo andujar,R,ESP,35.6,74.0,,180.0,96485251,Mikhail Kukushkin,mikhail kukushkin,R,KAZ,33.6,129.0,,183.0,2021,2021-560_R128_Pablo Andujar_vs_Mikhail Kukushkin,40325697,64058540
2021-560,Us Open,Hard,2021-08-30,128,G,162,5,R128,211.0,6-4 3-6 4-6 6-3 6-4,64081521,Dominik Koepfer,dominik koepfer,L,GER,27.3,57.0,,180.0,63559909,Quentin Halys,quentin halys,R,FRA,24.8,183.0,,191.0,2021,2021-560_R128_Dominik Koepfer_vs_Quentin Halys,14280435,56134727
2021-560,Us Open,Hard,2021-08-30,128,G,163,5,R128,117.0,6-4 6-3 6-1,1945746,Daniil Medvedev,daniil medvedev,R,RUS,25.5,2.0,2.0,198.0,49863833,Richard Gasquet,richard gasquet,R,FRA,35.2,79.0,,183.0,2021,2021-560_R128_Daniil Medvedev_vs_Richard Gasquet,57428056,93807101
2021-560,Us Open,Hard,2021-08-30,128,G,164,5,R64,99.0,6-2 6-3 6-2,15497587,Novak Djokovic,novak djokovic,R,SRB,34.2,1.0,1.0,188.0,15468969,Tallon Griekspoor,tallon griekspoor,R,NED,25.1,121.0,,188.0,2021,2021-560_R64_Novak Djokovic_vs_Tallon Griekspoor,42342055,81199702
2021-560,Us Open,Hard,2021-08-30,128,G,165,5,R64,237.0,7-6(3) 6-3 6-7(5) 2-6 6-3,33883585,Kei Nishikori,kei nishikori,R,JPN,31.6,56.0,,178.0,55276372,Mackenzie Mcdonald,mackenzie mcdonald,R,USA,26.3,61.0,,178.0,2021,2021-560_R64_Kei Nishikori_vs_Mackenzie Mcdonald,31712579,31755184
2021-560,Us Open,Hard,2021-08-30,128,G,166,5,R64,280.0,3-6 3-6 7-5 7-6(9) 6-1,29014129,Aslan Karatsev,aslan karatsev,R,RUS,27.9,25.0,21.0,185.0,3719907,Jordan Thompson,jordan thompson,R,AUS,27.3,59.0,,183.0,2021,2021-560_R64_Aslan Karatsev_vs_Jordan Thompson,56370289,85221269
2021-560,Us Open,Hard,2021-08-30,128,G,167,5,R64,246.0,6-7(7) 7-6(10) 7-5 6-2,5285434,Jenson Brooksby,jenson brooksby,R,USA,20.8,99.0,,188.0,93206429,Taylor Fritz,taylor fritz,R,USA,23.8,42.0,,196.0,2021,2021-560_R64_Jenson Brooksby_vs_Taylor Fritz,38209508,77721566
2021-560,Us Open,Hard,2021-08-30,128,G,168,5,R64,170.0,2-6 6-4 6-4 7-6(6),69279438,Andreas Seppi,andreas seppi,R,ITA,37.5,89.0,,190.0,94755385,Hubert Hurkacz,hubert hurkacz,R,POL,24.5,13.0,10.0,196.0,2021,2021-560_R64_Andreas Seppi_vs_Hubert Hurkacz,37696299,13023002
2021-560,Us Open,Hard,2021-08-30,128,G,169,5,R64,120.0,6-4 6-4 6-2,82973507,Oscar Otte,oscar otte,R,GER,28.1,144.0,,193.0,18654671,Denis Kudla,denis kudla,R,USA,29.0,92.0,,180.0,2021,2021-560_R64_Oscar Otte_vs_Denis Kudla,32798447,27186822
2021-560,Us Open,Hard,2021-08-30,128,G,170,5,R64,142.0,6-3 6-4 7-6(5),80276496,Ilya Ivashka,ilya ivashka,R,BLR,27.5,53.0,,193.0,38677963,Vasek Pospisil,vasek pospisil,R,CAN,31.1,58.0,,193.0,2021,2021-560_R64_Ilya Ivashka_vs_Vasek Pospisil,67817950,8579870
2021-560,Us Open,Hard,2021-08-30,128,G,171,5,R64,201.0,7-6(2) 4-6 6-4 6-3,99819152,Matteo Berrettini,matteo berrettini,R,ITA,25.3,8.0,6.0,196.0,1853767,Corentin Moutet,corentin moutet,L,FRA,22.3,88.0,,180.0,2021,2021-560_R64_Matteo Berrettini_vs_Corentin Moutet,3867010,33590805
2021-560,Us Open,Hard,2021-08-30,128,G,172,5,R64,74.0,6-1 6-0 6-3,35295018,Alexander Zverev,alexander zverev,R,GER,24.3,4.0,4.0,198.0,93910234,Albert Ramos,albert ramos,L,ESP,33.6,48.0,,188.0,2021,2021-560_R64_Alexander Zverev_vs_Albert Ramos,46734571,42248572
2021-560,Us Open,Hard,2021-08-30,128,G,173,5,R64,212.0,7-6(3) 6-7(2) 6-4 4-6 6-3,30461280,Jack Sock,jack sock,R,USA,28.9,184.0,,191.0,16886282,Alexander Bublik,alexander bublik,R,KAZ,24.2,37.0,31.0,196.0,2021,2021-560_R64_Jack Sock_vs_Alexander Bublik,76699505,40706048
2021-560,Us Open,Hard,2021-08-30,128,G,174,5,R64,173.0,7-5 4-6 6-4 6-4,14523194,Gael Monfils,gael monfils,R,FRA,34.9,20.0,17.0,193.0,72413079,Steve Johnson,steve johnson,R,USA,31.6,87.0,,188.0,2021,2021-560_R64_Gael Monfils_vs_Steve Johnson,44954827,97145470
2021-560,Us Open,Hard,2021-08-30,128,G,175,5,R64,214.0,6-3 7-6(2) 6-7(6) 6-4,42687225,Jannik Sinner,jannik sinner,R,ITA,20.0,16.0,13.0,191.0,22942579,Zachary Svajda,zachary svajda,R,USA,18.7,716.0,,175.0,2021,2021-560_R64_Jannik Sinner_vs_Zachary Svajda,26618743,1468315
2021-560,Us Open,Hard,2021-08-30,128,G,176,5,R64,131.0,7-6(3) 6-3 7-5,668157,Nikoloz Basilashvili,nikoloz basilashvili,R,GEO,29.5,39.0,,185.0,25180979,Maxime Cressy,maxime cressy,R,USA,24.3,151.0,,201.0,2021,2021-560_R64_Nikoloz Basilashvili_vs_Maxime Cressy,74367467,57114045
2021-560,Us Open,Hard,2021-08-30,128,G,177,5,R64,142.0,7-6(1) 7-5 6-4,67471888,Reilly Opelka,reilly opelka,R,USA,24.0,24.0,22.0,211.0,73972297,Lorenzo Musetti,lorenzo musetti,R,ITA,19.4,60.0,,185.0,2021,2021-560_R64_Reilly Opelka_vs_Lorenzo Musetti,75506370,58373494
2021-560,Us Open,Hard,2021-08-30,128,G,178,5,R64,119.0,6-4 6-4 6-2,45941068,Lloyd Harris,lloyd harris,R,RSA,24.5,46.0,,193.0,86440573,Ernesto Escobedo,ernesto escobedo,R,MEX,25.1,178.0,,185.0,2021,2021-560_R64_Lloyd Harris_vs_Ernesto Escobedo,32879539,77124634
2021-560,Us Open,Hard,2021-08-30,128,G,179,5,R64,127.0,7-6(7) 6-3 6-0,83490000,Denis Shapovalov,denis shapovalov,L,CAN,22.3,10.0,7.0,185.0,8024276,Roberto Carballes Baena,roberto carballes baena,R,ESP,28.4,95.0,,183.0,2021,2021-560_R64_Denis Shapovalov_vs_Roberto Carballes Baena,1710964,71463953
2021-560,Us Open,Hard,2021-08-30,128,G,180,5,R64,172.0,7-6(2) 6-7(5) 6-1 6-1,29970040,Andrey Rublev,andrey rublev,R,RUS,23.8,7.0,5.0,188.0,47113342,Pedro Martinez,pedro martinez,R,ESP,24.3,75.0,,185.0,2021,2021-560_R64_Andrey Rublev_vs_Pedro Martinez,63724855,54492394
2021-560,Us Open,Hard,2021-08-30,128,G,181,5,R64,112.0,6-1 6-2 7-5,37760966,Frances Tiafoe,frances tiafoe,R,USA,23.6,50.0,,188.0,68556410,Guido Pella,guido pella,L,ARG,31.2,85.0,,183.0,2021,2021-560_R64_Frances Tiafoe_vs_Guido Pella,55103597,27864298
2021-560,Us Open,Hard,2021-08-30,128,G,182,5,R64,101.0,6-1 6-3 6-2,3188374,Roberto Bautista Agut,roberto bautista agut,R,ESP,33.3,21.0,18.0,183.0,11650076,Emil Ruusuvuori,emil ruusuvuori,R,FIN,22.4,66.0,,188.0,2021,2021-560_R64_Roberto Bautista Agut_vs_Emil Ruusuvuori,2319749,67636016
2021-560,Us Open,Hard,2021-08-30,128,G,183,5,R64,133.0,7-6(5) 6-3 6-2,15356315,Felix Auger Aliassime,felix auger aliassime,R,CAN,21.0,15.0,12.0,193.0,11223690,Bernabe Zapata Miralles,bernabe zapata miralles,R,ESP,24.6,116.0,,183.0,2021,2021-560_R64_Felix Auger Aliassime_vs_Bernabe Zapata Miralles,92303924,7178991
2021-560,Us Open,Hard,2021-08-30,128,G,184,5,R64,188.0,3-6 7-6(5) 6-2 6-4,53161722,Henri Laaksonen,henri laaksonen,R,SUI,29.4,130.0,,185.0,29443880,Cristian Garin,cristian garin,R,CHI,25.2,19.0,16.0,185.0,2021,2021-560_R64_Henri Laaksonen_vs_Cristian Garin,90934312,60341114
2021-560,Us Open,Hard,2021-08-30,128,G,185,5,R64,189.0,2-6 6-4 2-6 7-5 6-4,48586800,Peter Gojowczyk,peter gojowczyk,R,GER,32.1,141.0,,188.0,56896306,Dusan Lajovic,dusan lajovic,R,SRB,31.1,40.0,,183.0,2021,2021-560_R64_Peter Gojowczyk_vs_Dusan Lajovic,88341605,99764096
2021-560,Us Open,Hard,2021-08-30,128,G,186,5,R64,178.0,7-6(6) 4-6 6-1 6-4,58816947,Carlos Alcaraz,carlos alcaraz,R,ESP,18.3,55.0,,183.0,95821780,Arthur Rinderknech,arthur rinderknech,R,FRA,26.1,83.0,,196.0,2021,2021-560_R64_Carlos Alcaraz_vs_Arthur Rinderknech,73350060,51629851
2021-560,Us Open,Hard,2021-08-30,128,G,187,5,R64,161.0,6-3 6-4 6-7(4) 6-0,59844221,Stefanos Tsitsipas,stefanos tsitsipas,R,GRE,23.0,3.0,3.0,193.0,64265209,Adrian Mannarino,adrian mannarino,L,FRA,33.1,44.0,,180.0,2021,2021-560_R64_Stefanos Tsitsipas_vs_Adrian Mannarino,57771350,17906708
2021-560,Us Open,Hard,2021-08-30,128,G,188,5,R64,185.0,3-6 6-4 6-3 6-4,946720,Botic Van De Zandschulp,botic van de zandschulp,R,NED,25.9,117.0,,191.0,44375588,Christian Ruud,christian ruud,R,NOR,22.6,11.0,8.0,183.0,2021,2021-560_R64_Botic Van De Zandschulp_vs_Casper Ruud,72573175,6089897
2021-560,Us Open,Hard,2021-08-30,128,G,189,5,R64,178.0,7-6(4) 4-6 6-3 6-3,36334097,Facundo Bagnis,facundo bagnis,L,ARG,31.5,80.0,,183.0,45683111,Marco Trungelliti,marco trungelliti,R,ARG,31.5,198.0,,178.0,2021,2021-560_R64_Facundo Bagnis_vs_Marco Trungelliti,24829845,53123998
2021-560,Us Open,Hard,2021-08-30,128,G,190,5,R64,199.0,6-3 3-6 1-6 6-2 6-4,63959922,Alex Molcan,alex molcan,L,SVK,23.7,138.0,,178.0,1147763,Brandon Nakashima,brandon nakashima,R,USA,20.0,84.0,,188.0,2021,2021-560_R64_Alex Molcan_vs_Brandon Nakashima,25809887,84303126
2021-560,Us Open,Hard,2021-08-30,128,G,191,5,R64,192.0,7-6(4) 6-3 6-4,70283813,Diego Schwartzman,diego schwartzman,R,ARG,29.0,14.0,11.0,170.0,76775589,Kevin Anderson,kevin anderson,R,RSA,35.2,77.0,,203.0,2021,2021-560_R64_Diego Schwartzman_vs_Kevin Anderson,12576254,98995085
2021-560,Us Open,Hard,2021-08-30,128,G,192,5,R64,137.0,7-6(4) 7-6(4) 4-0 RET,22182901,Alexei Popyrin,alexei popyrin,R,AUS,22.0,73.0,,196.0,21314328,Grigor Dimitrov,grigor dimitrov,R,BUL,30.2,18.0,15.0,191.0,2021,2021-560_R64_Alexei Popyrin_vs_Grigor Dimitrov,59624151,9095611
2021-560,Us Open,Hard,2021-08-30,128,G,193,5,R64,165.0,6-4 7-6(3) 2-6 6-3,51399502,Daniel Evans,daniel evans,R,GBR,31.2,27.0,24.0,175.0,64415274,Marcos Giron,marcos giron,R,USA,28.1,64.0,,180.0,2021,2021-560_R64_Daniel Evans_vs_Marcos Giron,55830548,92165347
2021-560,Us Open,Hard,2021-08-30,128,G,194,5,R64,125.0,6-4 6-3 6-1,62198046,Pablo Andujar,pablo andujar,R,ESP,35.6,74.0,,180.0,67560105,Philipp Kohlschreiber,philipp kohlschreiber,R,GER,37.8,115.0,,178.0,2021,2021-560_R64_Pablo Andujar_vs_Philipp Kohlschreiber,40325697,33174907
2021-560,Us Open,Hard,2021-08-30,128,G,195,5,R64,108.0,6-4 6-1 6-2,1945746,Daniil Medvedev,daniil medvedev,R,RUS,25.5,2.0,2.0,198.0,64081521,Dominik Koepfer,dominik koepfer,L,GER,27.3,57.0,,180.0,2021,2021-560_R64_Daniil Medvedev_vs_Dominik Koepfer,57428056,14280435
2021-560,Us Open,Hard,2021-08-30,128,G,196,5,R32,212.0,6-7(4) 6-3 6-3 6-2,15497587,Novak Djokovic,novak djokovic,R,SRB,34.2,1.0,1.0,188.0,33883585,Kei Nishikori,kei nishikori,R,JPN,31.6,56.0,,178.0,2021,2021-560_R32_Novak Djokovic_vs_Kei Nishikori,42342055,31712579
2021-560,Us Open,Hard,2021-08-30,128,G,197,5,R32,230.0,6-2 3-6 2-6 6-3 6-3,5285434,Jenson Brooksby,jenson brooksby,R,USA,20.8,99.0,,188.0,29014129,Aslan Karatsev,aslan karatsev,R,RUS,27.9,25.0,21.0,185.0,2021,2021-560_R32_Jenson Brooksby_vs_Aslan Karatsev,38209508,56370289
2021-560,Us Open,Hard,2021-08-30,128,G,198,5,R32,149.0,6-3 6-4 2-6 7-5,82973507,Oscar Otte,oscar otte,R,GER,28.1,144.0,,193.0,69279438,Andreas Seppi,andreas seppi,R,ITA,37.5,89.0,,190.0,2021,2021-560_R32_Oscar Otte_vs_Andreas Seppi,32798447,37696299
2021-560,Us Open,Hard,2021-08-30,128,G,199,5,R32,226.0,6-7(5) 6-2 6-4 2-6 6-3,99819152,Matteo Berrettini,matteo berrettini,R,ITA,25.3,8.0,6.0,196.0,80276496,Ilya Ivashka,ilya ivashka,R,BLR,27.5,53.0,,193.0,2021,2021-560_R32_Matteo Berrettini_vs_Ilya Ivashka,3867010,67817950
2021-560,Us Open,Hard,2021-08-30,128,G,200,5,R32,118.0,3-6 6-2 6-3 2-1 RET,35295018,Alexander Zverev,alexander zverev,R,GER,24.3,4.0,4.0,198.0,30461280,Jack Sock,jack sock,R,USA,28.9,184.0,,191.0,2021,2021-560_R32_Alexander Zverev_vs_Jack Sock,46734571,76699505
2021-560,Us Open,Hard,2021-08-30,128,G,201,5,R32,222.0,7-6(1) 6-2 4-6 4-6 6-4,42687225,Jannik Sinner,jannik sinner,R,ITA,20.0,16.0,13.0,191.0,14523194,Gael Monfils,gael monfils,R,FRA,34.9,20.0,17.0,193.0,2021,2021-560_R32_Jannik Sinner_vs_Gael Monfils,26618743,44954827
2021-560,Us Open,Hard,2021-08-30,128,G,202,5,R32,135.0,7-6(5) 6-3 6-4,67471888,Reilly Opelka,reilly opelka,R,USA,24.0,24.0,22.0,211.0,668157,Nikoloz Basilashvili,nikoloz basilashvili,R,GEO,29.5,39.0,,185.0,2021,2021-560_R32_Reilly Opelka_vs_Nikoloz Basilashvili,75506370,74367467
2021-560,Us Open,Hard,2021-08-30,128,G,203,5,R32,132.0,6-4 6-4 6-4,45941068,Lloyd Harris,lloyd harris,R,RSA,24.5,46.0,,193.0,83490000,Denis Shapovalov,denis shapovalov,L,CAN,22.3,10.0,7.0,185.0,2021,2021-560_R32_Lloyd Harris_vs_Denis Shapovalov,32879539,1710964
2021-560,Us Open,Hard,2021-08-30,128,G,204,5,R32,225.0,4-6 6-3 7-6(6) 4-6 6-1,37760966,Frances Tiafoe,frances tiafoe,R,USA,23.6,50.0,,188.0,29970040,Andrey Rublev,andrey rublev,R,RUS,23.8,7.0,5.0,188.0,2021,2021-560_R32_Frances Tiafoe_vs_Andrey Rublev,55103597,63724855
2021-560,Us Open,Hard,2021-08-30,128,G,205,5,R32,235.0,6-3 6-4 4-6 3-6 6-3,15356315,Felix Auger Aliassime,felix auger aliassime,R,CAN,21.0,15.0,12.0,193.0,3188374,Roberto Bautista Agut,roberto bautista agut,R,ESP,33.3,21.0,18.0,183.0,2021,2021-560_R32_Felix Auger Aliassime_vs_Roberto Bautista Agut,92303924,2319749
2021-560,Us Open,Hard,2021-08-30,128,G,206,5,R32,128.0,3-6 6-3 6-1 6-4,48586800,Peter Gojowczyk,peter gojowczyk,R,GER,32.1,141.0,,188.0,53161722,Henri Laaksonen,henri laaksonen,R,SUI,29.4,130.0,,185.0,2021,2021-560_R32_Peter Gojowczyk_vs_Henri Laaksonen,88341605,90934312
2021-560,Us Open,Hard,2021-08-30,128,G,207,5,R32,247.0,6-3 4-6 7-6(2) 0-6 7-6(5),58816947,Carlos Alcaraz,carlos alcaraz,R,ESP,18.3,55.0,,183.0,59844221,Stefanos Tsitsipas,stefanos tsitsipas,R,GRE,23.0,3.0,3.0,193.0,2021,2021-560_R32_Carlos Alcaraz_vs_Stefanos Tsitsipas,73350060,57771350
2021-560,Us Open,Hard,2021-08-30,128,G,208,5,R32,150.0,3-6 6-0 6-2 6-2,946720,Botic Van De Zandschulp,botic van de zandschulp,R,NED,25.9,117.0,,191.0,36334097,Facundo Bagnis,facundo bagnis,L,ARG,31.5,80.0,,183.0,2021,2021-560_R32_Botic Van De Zandschulp_vs_Facundo Bagnis,72573175,24829845
2021-560,Us Open,Hard,2021-08-30,128,G,209,5,R32,125.0,6-4 6-3 6-3,70283813,Diego Schwartzman,diego schwartzman,R,ARG,29.0,14.0,11.0,170.0,63959922,Alex Molcan,alex molcan,L,SVK,23.7,138.0,,178.0,2021,2021-560_R32_Diego Schwartzman_vs_Alex Molcan,12576254,25809887
2021-560,Us Open,Hard,2021-08-30,128,G,210,5,R32,243.0,4-6 3-6 6-3 6-4 7-6(1),51399502,Daniel Evans,daniel evans,R,GBR,31.2,27.0,24.0,175.0,22182901,Alexei Popyrin,alexei popyrin,R,AUS,22.0,73.0,,196.0,2021,2021-560_R32_Daniel Evans_vs_Alexei Popyrin,55830548,59624151
2021-560,Us Open,Hard,2021-08-30,128,G,211,5,R32,116.0,6-0 6-4 6-3,1945746,Daniil Medvedev,daniil medvedev,R,RUS,25.5,2.0,2.0,198.0,62198046,Pablo Andujar,pablo andujar,R,ESP,35.6,74.0,,180.0,2021,2021-560_R32_Daniil Medvedev_vs_Pablo Andujar,57428056,40325697
2021-560,Us Open,Hard,2021-08-30,128,G,212,5,R16,179.0,1-6 6-3 6-2 6-2,15497587,Novak Djokovic,novak djokovic,R,SRB,34.2,1.0,1.0,188.0,5285434,Jenson Brooksby,jenson brooksby,R,USA,20.8,99.0,,188.0,2021,2021-560_R16_Novak Djokovic_vs_Jenson Brooksby,42342055,38209508
2021-560,Us Open,Hard,2021-08-30,128,G,213,5,R16,144.0,6-4 3-6 6-3 6-2,99819152,Matteo Berrettini,matteo berrettini,R,ITA,25.3,8.0,6.0,196.0,82973507,Oscar Otte,oscar otte,R,GER,28.1,144.0,,193.0,2021,2021-560_R16_Matteo Berrettini_vs_Oscar Otte,3867010,32798447
2021-560,Us Open,Hard,2021-08-30,128,G,214,5,R16,145.0,6-4 6-4 7-6(7),35295018,Alexander Zverev,alexander zverev,R,GER,24.3,4.0,4.0,198.0,42687225,Jannik Sinner,jannik sinner,R,ITA,20.0,16.0,13.0,191.0,2021,2021-560_R16_Alexander Zverev_vs_Jannik Sinner,46734571,26618743
2021-560,Us Open,Hard,2021-08-30,128,G,215,5,R16,151.0,6-7(6) 6-4 6-1 6-3,45941068,Lloyd Harris,lloyd harris,R,RSA,24.5,46.0,,193.0,67471888,Reilly Opelka,reilly opelka,R,USA,24.0,24.0,22.0,211.0,2021,2021-560_R16_Lloyd Harris_vs_Reilly Opelka,32879539,75506370
2021-560,Us Open,Hard,2021-08-30,128,G,216,5,R16,204.0,4-6 6-2 7-6(6) 6-4,15356315,Felix Auger Aliassime,felix auger aliassime,R,CAN,21.0,15.0,12.0,193.0,37760966,Frances Tiafoe,frances tiafoe,R,USA,23.6,50.0,,188.0,2021,2021-560_R16_Felix Auger Aliassime_vs_Frances Tiafoe,92303924,55103597
2021-560,Us Open,Hard,2021-08-30,128,G,217,5,R16,211.0,5-7 6-1 5-7 6-2 6-0,58816947,Carlos Alcaraz,carlos alcaraz,R,ESP,18.3,55.0,,183.0,48586800,Peter Gojowczyk,peter gojowczyk,R,GER,32.1,141.0,,188.0,2021,2021-560_R16_Carlos Alcaraz_vs_Peter Gojowczyk,73350060,88341605
2021-560,Us Open,Hard,2021-08-30,128,G,218,5,R16,260.0,6-3 6-4 5-7 5-7 6-1,946720,Botic Van De Zandschulp,botic van de zandschulp,R,NED,25.9,117.0,,191.0,70283813,Diego Schwartzman,diego schwartzman,R,ARG,29.0,14.0,11.0,170.0,2021,2021-560_R16_Botic Van De Zandschulp_vs_Diego Schwartzman,72573175,12576254
2021-560,Us Open,Hard,2021-08-30,128,G,219,5,R16,103.0,6-3 6-4 6-3,1945746,Daniil Medvedev,daniil medvedev,R,RUS,25.5,2.0,2.0,198.0,51399502,Daniel Evans,daniel evans,R,GBR,31.2,27.0,24.0,175.0,2021,2021-560_R16_Daniil Medvedev_vs_Daniel Evans,57428056,55830548
2021-560,Us Open,Hard,2021-08-30,128,G,220,5,QF,207.0,5-7 6-2 6-2 6-3,15497587,Novak Djokovic,novak djokovic,R,SRB,34.2,1.0,1.0,188.0,99819152,Matteo Berrettini,matteo berrettini,R,ITA,25.3,8.0,6.0,196.0,2021,2021-560_QF_Novak Djokovic_vs_Matteo Berrettini,42342055,3867010
2021-560,Us Open,Hard,2021-08-30,128,G,221,5,QF,126.0,7-6(6) 6-3 6-4,35295018,Alexander Zverev,alexander zverev,R,GER,24.3,4.0,4.0,198.0,45941068,Lloyd Harris,lloyd harris,R,RSA,24.5,46.0,,193.0,2021,2021-560_QF_Alexander Zverev_vs_Lloyd Harris,46734571,32879539
